aircraft,chosen_route,delay,node_times
AC_D_1,route_dep_1,0.0,"{'d3': 50000.0, 'd4': 0.0, 'l5': 0.0, 'l4': 16725.89222926343, 'l2': 61.19871809580947, 'l1': 98.99572699173586, 'd1': 45.0, 'l3': 0.0, 'k2': 50.39957269697334, 'k4': 0.0, 'l6': 0.0, '17ra': 115.19444508999004, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_10,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 871.1987180965662, 'l1': 913.4681112975522, 'd1': 855.0, 'l3': 0.0, 'k2': 860.3995726994181, 'k4': 0.0, 'l6': 0.0, '17ra': 929.6668293958032, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_2,route_dep_1,1.1386305232008453e-09,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 151.19871809633332, 'l1': 193.46811131047434, 'd1': 135.00000000113863, 'l3': 18060.826036775, 'k2': 140.3995727005567, 'k4': 0.0, 'l6': 0.0, '17ra': 209.66682940873943, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_3,route_dep_1,0.0,"{'d3': 50000.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 241.19871809583856, 'l1': 283.46811131061986, 'd1': 225.0, 'l3': 18266.06269628381, 'k2': 230.39957269941806, 'k4': 0.0, 'l6': 0.0, '17ra': 299.6668294088686, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_4,route_dep_1,0.0,"{'d3': 53995.72699414859, 'd4': 0.0, 'l5': 18062.58773362166, 'l4': 15742.016215777347, 'l2': 331.19871809662436, 'l1': 373.4681113045862, 'd1': 315.0, 'l3': 0.0, 'k2': 320.39957269941806, 'k4': 0.0, 'l6': 0.0, '17ra': 389.66682940278815, 'd5': 0.0, 'k6': 0.0, 'k5': 17142.85714285714}"
AC_D_5,route_dep_1,0.0,"{'d3': 30000.0, 'd4': 0.0, 'l5': 0.0, 'l4': 18246.427886469195, 'l2': 421.1987180982542, 'l1': 482.46811130453716, 'd1': 405.0, 'l3': 19924.82886778101, 'k2': 410.39957269941806, 'k4': 30000.000000000004, 'l6': 0.0, '17ra': 498.66682940278815, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_6,route_dep_1,1.2356622391962446e-09,"{'d3': 62397.43619648915, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 511.1987180963042, 'l1': 553.4681113041006, 'd1': 495.00000000123566, 'l3': 0.0, 'k2': 500.39957270065366, 'k4': 8401.709202340564, 'l6': 0.0, '17ra': 569.6668294023505, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_7,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 601.1987180957221, 'l1': 638.9957269911247, 'd1': 585.0, 'l3': 18266.06269628381, 'k2': 590.3995726994181, 'k4': 19354.83870967742, 'l6': 0.0, '17ra': 679.6668294023498, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_8,route_dep_1,-2.473825588822365e-09,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 691.1987180957804, 'l1': 733.4681112894324, 'd1': 674.9999999975262, 'l3': 18266.06269628381, 'k2': 680.3995726969442, 'k4': 0.0, 'l6': 0.0, '17ra': 749.6668293876866, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
AC_D_9,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 781.1987180963624, 'l1': 823.4681113111146, 'd1': 765.0, 'l3': 18060.826036775, 'k2': 770.3995726994181, 'k4': 0.0, 'l6': 0.0, '17ra': 839.6668294093688, 'd5': 0.0, 'k6': 0.0, 'k5': 0.0}"
