aircraft,chosen_route,delay,node_times
AC_D_1,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 64.43846171497626, 'l1': 109.79487238958245, 'd1': 45.0, 'l3': 1219.6402007182603, 'k2': 51.479487239062564, 'k4': 0.0, 'l6': 14330.64554287587, '17ra': 129.23333410746818, 'd5': 18715.817755347925, 'k6': 12469.99625256893, 'k5': 0.0}"
AC_D_10,route_dep_1,14.366861180899832,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 888.8053228987874, 'l1': 934.1617335738874, 'd1': 869.3668611808998, 'l3': 3863.740115100386, 'k2': 875.8463484201957, 'k4': 0.0, 'l6': 16375.55375481798, '17ra': 953.600195291775, 'd5': 17152.44002424116, 'k6': 16884.012435685552, 'k5': 0.0}"
AC_D_2,route_dep_1,24.474933569352714,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 178.91339528724026, 'l1': 224.2698059623403, 'd1': 159.47493356935271, 'l3': 6763.153692046502, 'k2': 165.95442080864856, 'k4': 0.0, 'l6': 15163.684301586665, '17ra': 243.70826768022786, 'd5': 18325.05431616172, 'k6': 14436.452356643495, 'k5': 0.0}"
AC_D_3,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 244.43846171497626, 'l1': 289.79487239006994, 'd1': 225.0, 'l3': 4270.2820565659495, 'k2': 231.4794872390769, 'k4': 0.0, 'l6': 14330.64554287587, '17ra': 323.60019529197257, 'd5': 18715.817755347925, 'k6': 12469.99625256893, 'k5': 0.0}"
AC_D_4,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 334.4384617161122, 'l1': 379.79487239121227, 'd1': 315.0, 'l3': 3049.4611265992257, 'k2': 321.4794872390621, 'k4': 0.0, 'l6': 16375.55375481798, '17ra': 413.60019529179044, 'd5': 17152.44002424116, 'k6': 16884.012435685552, 'k5': 0.0}"
AC_D_5,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 424.43846171483165, 'l1': 469.7948723899317, 'd1': 405.0, 'l3': 4779.030688652662, 'k2': 411.4794872390762, 'k4': 0.0, 'l6': 14330.64554287587, '17ra': 503.60019529196165, 'd5': 18715.817755347925, 'k6': 12469.99625256893, 'k5': 0.0}"
AC_D_6,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 514.4384617160249, 'l1': 559.7948723911231, 'd1': 495.0, 'l3': 4144.718638839181, 'k2': 501.4794872390768, 'k4': 0.0, 'l6': 16830.085793370243, '17ra': 593.6001952919975, 'd5': 16157.859389278165, 'k6': 17675.759552197283, 'k5': 0.0}"
AC_D_7,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 604.4384617148899, 'l1': 649.7948723899899, 'd1': 585.0, 'l3': 6577.623778032414, 'k2': 591.4794872390768, 'k4': 0.0, 'l6': 14330.64554287587, '17ra': 683.6001952919447, 'd5': 18715.817755347925, 'k6': 12469.99625256893, 'k5': 0.0}"
AC_D_8,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 694.4384617148899, 'l1': 739.7948723899899, 'd1': 675.0, 'l3': 10194.05289048918, 'k2': 681.4794872390768, 'k4': 0.0, 'l6': 14330.64554287587, '17ra': 773.600195291932, 'd5': 18715.817755347925, 'k6': 12469.99625256893, 'k5': 0.0}"
AC_D_9,route_dep_1,0.0,"{'d3': 0.0, 'd4': 0.0, 'l5': 0.0, 'l4': 0.0, 'l2': 784.4384617155883, 'l1': 829.7948723906884, 'd1': 765.0, 'l3': 8193.201500697276, 'k2': 771.4794872390768, 'k4': 0.0, 'l6': 15163.684301586665, '17ra': 863.6001952901903, 'd5': 18325.05431616172, 'k6': 14436.452356643495, 'k5': 0.0}"
